ID,Nombre,Equipo,Puntaje,Competencias
18333,lhchlva,Rogue,3,15
48521,xnjtw,G2 Esports,23,16
33938,bqbafu,Cloud9,10,17
16717,ywww,Gen.G,22,33
27339,ielvfrj,Fnatic,85,29
43597,wubny,Damwon Gaming,77,43
28721,uvoni,Sentinels,92,44
45051,cgyjtcrx,Hanwha Life Esports,7,22
10652,beow,FlyQuest,53,24
10393,sizoa,MAD Lions,35,44
15650,xrperm,Fnatic,5,31
15204,wlegz,FlyQuest,11,37
28471,hdlnt,Immortals,31,28
43333,wlzvaf,MAD Lions,21,25
36083,chjpg,Sentinels,100,2
41985,idhuw,G2 Esports,8,3
34106,snwkkwo,Damwon Gaming,93,5
34886,eofhxrwk,100 Thieves,74,6
37545,etkpisfg,Immortals,23,9
42587,ixzcy,G2 Esports,15,33
10651,rby,Rogue,55,19
21404,voakof,T1,88,24
24116,rko,T1,68,28
22406,wdbfpdzt,FlyQuest,21,10
18468,aqdhm,Hanwha Life Esports,24,35
3069,rbxdxhjb,Cloud9,68,22
6850,btlsq,G2 Esports,92,37
47949,fyprht,Rogue,9,28
40929,hoicucwm,G2 Esports,65,44
17377,rrlvlpod,G2 Esports,47,34
9130,isyw,100 Thieves,100,16
205,vruu,T1,57,33
42842,pspc,Cloud9,20,30
3100,ssvjwmcb,Immortals,1,19
3538,ulrqvlk,FlyQuest,77,3
19801,wduq,Sentinels,20,6
6239,chimwkw,Hanwha Life Esports,88,12
3458,xbfhsn,Hanwha Life Esports,11,24
749,ezycge,Hanwha Life Esports,19,36
6110,zxgld,Cloud9,76,16
24057,murvprj,FlyQuest,40,12
25886,uxnsktn,Fnatic,40,31
6747,oogadbd,Hanwha Life Esports,24,13
13150,fetjr,G2 Esports,87,29
11082,xjbv,T1,14,42
40190,taccmcf,Damwon Gaming,81,20
29223,tcxbinp,FlyQuest,59,19
31576,qhs,Fnatic,53,40
46125,oxz,Damwon Gaming,89,9
11795,ctuuqiv,Sentinels,44,23
3933,cti,100 Thieves,99,4
25089,upiwu,G2 Esports,66,10
15098,txl,Immortals,18,25
4119,asozmj,Hanwha Life Esports,72,45
25894,uohte,Fnatic,41,41
28619,zutsz,Damwon Gaming,84,31
455,legi,100 Thieves,93,7
22997,efkq,Gen.G,51,29
36421,wbrog,Cloud9,56,35
49284,rylc,Gen.G,53,33
7775,qvaspmdd,Sentinels,79,44
48681,ndjcfmrw,MAD Lions,64,43
34423,vanizhis,Rogue,97,1
9181,kflo,Damwon Gaming,33,39
31606,kldffd,FlyQuest,70,40
33098,arr,Hanwha Life Esports,93,5
15330,xgnaxw,MAD Lions,73,30
28487,hipp,Rogue,37,18
9085,spg,Sentinels,42,37
46401,smkkhq,Rogue,86,34
46550,rzsuvadz,MAD Lions,38,8
15345,mpkewwn,Hanwha Life Esports,34,42
43542,jhtc,Immortals,35,16
6251,wekrjg,Immortals,14,35
21309,qtvbtjli,FlyQuest,67,28
46263,ldtumd,FlyQuest,39,38
39778,jun,100 Thieves,26,33
16506,lgp,Immortals,68,35
47009,zygjmz,Immortals,35,11
42236,arhtoi,Sentinels,35,36
8450,qjakl,Cloud9,79,12
30503,joogjla,Hanwha Life Esports,81,36
10203,tyzwzkuu,T1,50,14
11567,heh,G2 Esports,85,11
13436,prmkzr,Cloud9,73,21
23292,osdhd,T1,12,28
13408,icxl,Damwon Gaming,52,37
18890,dvlhhjov,Rogue,98,5
47552,hhpxmf,Fnatic,30,8
24046,qtfd,Hanwha Life Esports,56,21
42184,fiwyxd,100 Thieves,8,43
12807,ntp,100 Thieves,26,16
7296,warv,FlyQuest,70,3
25999,bbltoru,FlyQuest,33,38
21185,icad,FlyQuest,71,39
38721,zjytgk,Hanwha Life Esports,43,5
30418,wgpq,Rogue,3,37
7582,digouwxm,Sentinels,46,1
13026,fceibnvw,T1,94,40
48048,nduz,100 Thieves,45,37
26464,hjrta,T1,21,26
15789,sxkw,Fnatic,78,24
25138,ujplrz,Gen.G,46,32
4705,lutnx,FlyQuest,31,28
37244,fvjmd,Hanwha Life Esports,80,17
41234,gqtq,Gen.G,56,39
35303,pam,MAD Lions,33,24
48046,qzbsp,Sentinels,8,4
13670,cwb,Gen.G,88,43
34191,hapamdxw,Immortals,51,15
10248,euhlebe,MAD Lions,57,22
40091,ucgcgxq,Fnatic,25,43
24718,tpzry,Cloud9,5,43
25603,mhhcaf,Rogue,10,23
18561,vzkjanx,MAD Lions,79,12
7878,kbcyr,Hanwha Life Esports,35,1
8255,eclasg,Fnatic,18,12
32290,ekonqym,FlyQuest,48,14
8016,mzefbjon,Damwon Gaming,12,1
39255,mgbuqqm,G2 Esports,58,43
45211,mabgfqy,T1,2,2
28626,pmxqf,Rogue,30,26
32345,zpu,Rogue,69,40
43473,era,Sentinels,12,44
7571,eatot,100 Thieves,61,32
18168,epwnrw,Sentinels,93,33
11467,iveqoq,Damwon Gaming,84,9
20525,hexveaa,T1,76,34
40419,hhbkfe,FlyQuest,18,13
26829,ewa,Hanwha Life Esports,44,19
9138,touqr,FlyQuest,8,38
14607,ixgou,Gen.G,13,36
12543,nylodg,FlyQuest,66,1
41129,xaqr,T1,54,22
49808,teytyqta,100 Thieves,75,31
26901,krskj,Damwon Gaming,10,15
40070,ayws,Gen.G,23,18
25278,ztlir,Cloud9,77,22
36468,llthebea,FlyQuest,59,25
19970,psj,Gen.G,24,10
36951,ixmvghwd,Immortals,97,42
37872,rgqfrgno,Immortals,31,34
37814,wzkyqagr,G2 Esports,99,33
38914,jsp,Cloud9,81,41
16192,jwj,Fnatic,35,17
22770,krkjt,T1,78,34
33426,idvi,Hanwha Life Esports,47,28
25236,zdcvbwgt,FlyQuest,54,31
11494,wpvk,T1,11,32
17630,nrdhqlfs,Fnatic,35,2
42359,kkzoy,100 Thieves,41,2
13730,abli,Sentinels,16,23
11735,dhnie,Cloud9,84,8
32931,lbeld,T1,91,44
17863,eczbtosx,Rogue,5,13
24374,dhv,Gen.G,42,22
25798,nsnngjr,Damwon Gaming,80,28
17078,srl,G2 Esports,32,32
37766,mecei,T1,6,3
11813,detidfp,Gen.G,54,6
43775,hiubndh,Cloud9,98,7
46533,ltwyy,Cloud9,19,7
48260,httuhh,FlyQuest,99,33
28159,bcwleihw,Immortals,29,9
12356,glap,Hanwha Life Esports,1,41
44904,oky,T1,88,39
5510,oqr,Rogue,82,24
18772,ijw,Fnatic,59,18
6476,ahz,Sentinels,36,13
44705,vnkjaozo,Gen.G,84,40
29959,egsngmnx,Damwon Gaming,98,27
29945,gjc,Hanwha Life Esports,77,40
35107,ozb,Hanwha Life Esports,15,45
28323,fwmv,T1,47,26
316,lzmjseb,Cloud9,98,28
35158,yzn,100 Thieves,73,31
3600,spuvg,MAD Lions,17,22
7362,afkirsli,Gen.G,2,30
42297,hwwyba,100 Thieves,41,33
14727,zbonb,Hanwha Life Esports,22,39
19061,knyjqyum,G2 Esports,16,42
44735,vfrndzy,G2 Esports,64,28
22998,tcabvowg,Sentinels,53,35
24261,wpymxygp,MAD Lions,46,31
9335,hfzsb,Sentinels,16,6
23661,dmdeiou,Sentinels,100,30
31057,xfunuuzo,Cloud9,77,11
26102,vuktowv,Gen.G,43,6
13693,hrivi,Fnatic,71,6
11283,jspqxw,T1,52,44
24935,myute,FlyQuest,72,11
44845,jjegi,Cloud9,53,42
15759,obatx,MAD Lions,35,3
48258,hxwob,Fnatic,56,20
23355,fdbpqmmr,100 Thieves,31,18
30173,axockxd,G2 Esports,15,41
10916,lll,G2 Esports,91,16
25424,xfpd,Cloud9,23,23
22384,zhce,Hanwha Life Esports,38,35
37909,zzylfbhd,100 Thieves,23,23
29697,snomxvt,MAD Lions,47,40
36451,oofs,MAD Lions,78,7
22451,mohp,Sentinels,24,13
9620,dfho,Rogue,79,16
4563,nvjuj,Damwon Gaming,98,38
34014,tgz,Cloud9,32,21
35830,fwg,Hanwha Life Esports,5,6
1592,qjtqy,100 Thieves,34,19
28034,sllflc,G2 Esports,60,36
3859,dwltomj,Sentinels,98,28
17430,beeauk,Cloud9,56,11
3095,gzmk,Rogue,84,3
4,vuyomu,100 Thieves,70,28
16972,zsgkxj,Immortals,56,36
22901,kzugt,Hanwha Life Esports,50,45
43050,hyeztryd,Fnatic,90,19
11197,izwkmtw,MAD Lions,86,30
11605,ddgvjao,G2 Esports,37,41
49858,qel,Gen.G,87,43
27460,sltukxtx,T1,54,31
39157,folrveq,100 Thieves,53,44
42367,gdhk,Damwon Gaming,27,12
7481,ysyyym,Immortals,17,42
8503,xrrvlku,Gen.G,81,28
37393,btiqsmtp,Damwon Gaming,55,44
24227,lcjs,Fnatic,38,20
24572,gompq,FlyQuest,32,41
8261,gbrwhnr,Fnatic,55,41
27776,ypecefg,Hanwha Life Esports,52,19
44409,udmogqx,Fnatic,75,17
41651,qevalmpz,Damwon Gaming,42,3
16675,qfc,FlyQuest,47,33
4295,azcsvx,100 Thieves,100,43
302,fvvfdyj,Gen.G,0,37
13900,fel,100 Thieves,20,6
30187,oou,MAD Lions,74,13
42424,yhtd,Gen.G,81,14
5150,yfuextr,G2 Esports,92,5
107,arzvkwlo,Damwon Gaming,81,4
15452,gobvlzd,Gen.G,77,21
45149,eovdt,Gen.G,88,29
31992,zmrh,Gen.G,57,29
606,ujuh,Cloud9,32,45
18805,bgh,Fnatic,22,14
23695,vkqprmdj,FlyQuest,75,37
26930,qgssbfd,FlyQuest,15,27
18696,txrru,Fnatic,35,12
38862,hdocdpx,Rogue,85,32
35341,faqompsq,Immortals,50,5
46462,ztssff,Immortals,76,15
47724,qirpqh,Sentinels,53,32
17220,fvt,Damwon Gaming,91,44
45413,syiubdp,T1,27,23
505,tvncl,Hanwha Life Esports,82,17
18378,efm,Cloud9,53,35
16652,rfasstzx,100 Thieves,74,28
33091,ayjwfva,Fnatic,11,22
44722,ghh,100 Thieves,12,37
34115,undtntk,MAD Lions,12,42
10590,bcqdsxnc,Gen.G,2,41
33592,mqgxaiz,Gen.G,47,6
46277,khl,Fnatic,16,32
25035,edntw,Fnatic,36,8
5154,uuy,FlyQuest,75,28
44245,tfkom,Hanwha Life Esports,87,20
12815,vja,100 Thieves,47,43
24459,movi,Immortals,82,35
27574,lxqpj,G2 Esports,96,16
26373,qzmlyg,Fnatic,2,33
28255,hmscnu,Fnatic,0,31
31088,uxevnai,Immortals,46,38
9041,roqt,Immortals,83,30
4721,vzhpe,Hanwha Life Esports,61,16
18913,uxnvgn,Cloud9,38,40
12614,eszt,Hanwha Life Esports,19,21
31795,vdlvtjro,Immortals,92,13
5170,ren,Cloud9,20,21
9653,ocnism,FlyQuest,76,19
4042,ifpzz,Fnatic,94,22
27274,jbft,T1,7,3
37156,okqcseum,Damwon Gaming,1,22
47845,xkwxm,Immortals,24,28
6442,oru,FlyQuest,3,9
3361,oawgk,Rogue,6,27
12573,rsvcx,MAD Lions,94,26
4570,yqmy,Sentinels,80,32
47927,qej,G2 Esports,22,35
45017,grujaia,FlyQuest,56,45
2882,vpgkuvf,FlyQuest,98,16
9215,mhhf,Sentinels,50,16
25884,yefgu,G2 Esports,10,5
30074,lnqkrrgi,Fnatic,10,5
37227,ukt,Sentinels,76,38
29258,twfynbe,Immortals,57,13
37937,jhhar,Rogue,35,12
39683,rvkapmf,Sentinels,22,15
21735,hphz,Rogue,96,26
46340,auj,G2 Esports,41,34
14624,qlq,Hanwha Life Esports,86,26
32051,enoxa,Fnatic,52,39
35648,pyss,G2 Esports,16,21
3793,lvyvjcu,Damwon Gaming,89,3
22133,qmijsbxd,100 Thieves,13,14
16961,tio,T1,62,10
45703,yvbwuhm,Cloud9,99,28
41737,fcweqc,Fnatic,59,35
13116,vonrnrlo,G2 Esports,43,29
48953,kpwbiph,Cloud9,96,39
25010,siyeqhr,Fnatic,11,20
9506,fcrmxqd,Gen.G,46,6
22663,eol,Immortals,55,32
4983,snb,MAD Lions,6,30
16850,cbb,Gen.G,50,23
3522,tazqtpi,Immortals,32,3
31619,bmom,Rogue,52,33
23087,hcrjudab,Immortals,19,31
40456,xrpfkofp,Hanwha Life Esports,23,40
17831,qfyek,Damwon Gaming,41,13
39923,lgc,T1,53,41
32024,dwwqd,100 Thieves,82,11
7793,mbu,100 Thieves,78,3
25128,mpjkzbq,Fnatic,58,32
25270,tgiu,Fnatic,74,9
42557,cyzwop,G2 Esports,75,36
36527,qbf,Hanwha Life Esports,21,10
29515,qjplg,Immortals,14,29
33042,yzbynmb,Sentinels,0,39
41471,wog,Hanwha Life Esports,13,5
2914,egyalzx,Sentinels,72,39
12039,gmgx,FlyQuest,64,5
48888,qtvv,Cloud9,97,37
11311,pcjbui,Immortals,1,4
19185,tqocqwa,Fnatic,0,2
803,kfra,Fnatic,65,22
39111,xmar,FlyQuest,3,36
32570,sue,Damwon Gaming,5,5
39477,rwgzeqa,Cloud9,41,22
22141,gqkzt,Fnatic,81,28
3753,ilzmtdb,T1,45,43
8829,rbs,MAD Lions,57,12
18420,lnwmfm,Damwon Gaming,73,37
961,uuatmvvy,MAD Lions,51,42
9321,hazmu,Fnatic,28,14
49363,iurk,Fnatic,18,21
7220,jmadoxt,T1,60,32
19157,bggswjt,Fnatic,48,32
14512,iyh,Fnatic,39,30
11317,tez,Hanwha Life Esports,6,34
11410,irpedmw,T1,35,41
42700,jfhpzvp,Gen.G,50,11
10691,hqpwxk,Hanwha Life Esports,88,7
36332,htln,Rogue,59,21
32270,gqogpkh,Cloud9,77,17
35973,rohoqq,Damwon Gaming,70,13
39671,uucl,G2 Esports,56,2
13290,hjluyodn,MAD Lions,12,33
7182,dbi,FlyQuest,83,2
18921,hloercjz,Cloud9,51,8
7619,nkifi,Cloud9,100,43
4942,kdwwpnj,Sentinels,89,13
25595,ybshfppp,Cloud9,46,20
6956,zdhm,MAD Lions,79,13
33227,hfc,G2 Esports,48,39
9624,ilhumcm,T1,4,20
39277,rwwqvcaa,FlyQuest,41,25
35454,igy,FlyQuest,81,29
7254,pdvwvrx,Damwon Gaming,80,23
6763,klhhilz,Gen.G,48,15
40988,vcbccfvo,Rogue,24,18
4193,lkjng,Hanwha Life Esports,95,16
14992,emtyap,100 Thieves,46,28
33940,amcckb,Hanwha Life Esports,76,30
36299,iujt,Gen.G,11,35
47841,phrcztx,Fnatic,65,8
38322,lfartkns,Hanwha Life Esports,63,41
28084,qolrpq,MAD Lions,16,6
43283,egnphyl,Sentinels,89,45
42468,majrko,G2 Esports,65,12
19985,wbjm,Rogue,41,28
24475,uqfydzfq,Hanwha Life Esports,28,32
12467,oryxqxq,G2 Esports,8,15
4812,exud,100 Thieves,97,42
29661,tnxjarb,Hanwha Life Esports,94,22
32558,lrjxz,FlyQuest,92,19
27527,zbqxxyxm,G2 Esports,51,42
9221,uvoo,Sentinels,34,11
8718,ubjtjje,Cloud9,2,33
35878,bkkjcey,G2 Esports,33,9
41329,gomzw,FlyQuest,5,1
49938,mqlrr,MAD Lions,42,5
12660,utabhqv,FlyQuest,63,3
17336,xpprp,MAD Lions,9,21
45408,mzw,FlyQuest,93,28
8980,lkgucn,T1,63,44
32100,ciqppx,T1,6,11
36900,gbrs,FlyQuest,76,25
42426,rpbkg,T1,54,42
31959,phaemak,Sentinels,19,17
14569,ptcjqzm,T1,91,32
1700,zny,100 Thieves,69,33
17743,mkzjnfl,Rogue,44,39
152,yexesoux,Cloud9,41,39
35633,ddzr,Cloud9,42,34
8660,rxwbfjc,MAD Lions,86,30
19192,dtlihz,FlyQuest,17,10
37233,xtltv,Rogue,36,1
21020,zrgps,100 Thieves,95,7
16364,ymwtgp,Immortals,44,22
24309,kgofp,G2 Esports,33,19
49157,qmteyhlj,Cloud9,22,12
12178,wrkp,Hanwha Life Esports,13,1
43711,qmpjathi,100 Thieves,20,27
8155,mqdhq,Damwon Gaming,96,1
13292,opumu,MAD Lions,19,14
14478,djn,Gen.G,19,36
30134,igpmeuak,Immortals,31,25
44333,xeqvh,FlyQuest,75,17
39407,qheq,Gen.G,64,28
37776,jlu,Sentinels,12,1
28708,ihmmakp,100 Thieves,75,14
37754,omrrhx,T1,59,11
2375,kkk,Rogue,5,18
11817,ylqzz,Cloud9,26,6
21463,ovsk,FlyQuest,71,33
19994,xomjamd,Cloud9,69,22
10875,xmekpnkw,Immortals,13,28
23665,vximf,T1,5,33
5226,atue,Gen.G,85,8
7676,gzmxi,MAD Lions,71,12
1182,ujeyk,T1,72,22
4932,llemnsv,FlyQuest,64,27
5344,loskmal,Immortals,52,3
21602,bjqrvj,100 Thieves,83,39
20019,ozutgg,Immortals,61,32
17841,pekavbzt,Immortals,25,41
45799,zlbjjom,Fnatic,26,11
27264,ptqmwqwl,G2 Esports,36,7
20005,armaxzk,Hanwha Life Esports,11,10
45078,mieiup,100 Thieves,8,40
6587,nsxxnf,Fnatic,36,24
11244,xmcxkbm,Cloud9,55,22
23150,uoi,Immortals,60,27
38584,hhoncn,Cloud9,96,20
12229,daoecfl,Hanwha Life Esports,92,2
47044,jzpvcv,FlyQuest,84,32
12171,sotramw,Fnatic,97,5
33894,ylvg,Gen.G,41,45
24849,npnl,Damwon Gaming,47,34
44978,qpeobev,Cloud9,71,39
37676,xgaeps,Hanwha Life Esports,71,13
35705,fjkoy,Hanwha Life Esports,72,12
5174,xggpp,T1,93,38
42935,zsqo,Rogue,14,15
22164,rhjfvr,Fnatic,36,27
9779,qvcsyym,Gen.G,20,16
19458,bjd,Damwon Gaming,98,23
7784,rluvo,Cloud9,74,34
13335,yei,FlyQuest,31,21
7091,tkhzopv,Gen.G,92,15
35304,zdzp,Immortals,93,24
2579,xaujabfk,Sentinels,67,2
43999,bprboyo,Cloud9,88,13
36905,woferd,Immortals,70,10
29145,ayvp,FlyQuest,12,8
36031,nydzzev,Sentinels,88,13
6656,oyz,G2 Esports,97,12
19768,perwwi,Cloud9,2,19
28889,upt,Damwon Gaming,62,16
49699,qwgano,MAD Lions,7,33
27754,vihpdv,100 Thieves,94,18
21916,adxzrxer,Hanwha Life Esports,68,20
6216,tgwavtic,G2 Esports,87,12
1124,gcswbp,Fnatic,42,37
41215,obk,Gen.G,44,18
24509,vdnsdovy,G2 Esports,77,5
8972,skqbk,Damwon Gaming,43,45
104,pvt,Fnatic,61,27
16048,vtppfnh,Rogue,92,34
46907,fcm,FlyQuest,52,37
23401,wlisvf,100 Thieves,19,29
29429,njx,Rogue,33,40
12659,kbf,MAD Lions,86,3
25758,xndipexc,Immortals,52,7
28195,hytybx,Fnatic,21,14
40357,ricglw,MAD Lions,86,23
48437,kdtob,Sentinels,30,20
22057,iclaa,Sentinels,12,4
10114,ybvyfze,Hanwha Life Esports,51,28
31621,koew,FlyQuest,13,42
48344,rowrlip,MAD Lions,69,6
33163,nsryrl,Hanwha Life Esports,16,38
46786,kqpqs,T1,63,34
28198,uqpt,MAD Lions,61,14
14787,ltr,Rogue,19,38
33903,ndznc,Immortals,33,24
18621,otm,Sentinels,74,17
37196,ryptwl,MAD Lions,91,7
9469,hrnefsgh,Fnatic,17,19
13543,oth,G2 Esports,39,17
47201,ctycjggf,Sentinels,91,21
22497,vajk,Immortals,56,5
15080,zzbdg,Immortals,86,32
32175,rbwsjdg,100 Thieves,63,36
33182,cybf,Rogue,2,8
2109,xsn,Fnatic,0,12
1489,any,Hanwha Life Esports,94,30
19722,kjlp,T1,33,7
30461,hnxnyuko,G2 Esports,9,5
16599,ibrn,Damwon Gaming,48,37
35622,toeuv,Gen.G,66,32
37981,eifgc,100 Thieves,22,29
32684,xdiwqwcf,Immortals,44,23
29438,eybs,Sentinels,14,43
43440,wkstxv,MAD Lions,58,10
48441,myrc,Cloud9,98,18
33484,vfbwedaq,Cloud9,89,21
9468,uhbp,G2 Esports,88,1
15174,uzmbwmm,MAD Lions,81,39
25397,dub,Cloud9,20,36
25262,mczum,FlyQuest,48,22
5309,fdyt,Sentinels,89,30
21255,vjjyws,Rogue,34,17
34131,nrq,T1,0,42
9392,amp,Rogue,19,26
10555,sudbk,Damwon Gaming,0,40
41534,ulpyjjbd,Immortals,52,4
1516,belbsp,Gen.G,1,41
41382,fed,Hanwha Life Esports,82,11
27020,fbcbvtxg,Hanwha Life Esports,19,23
40675,lmpj,G2 Esports,67,36
14893,bhfuord,Damwon Gaming,14,17
1996,yrgcbr,MAD Lions,39,3
40710,hrozcbbv,G2 Esports,38,7
23033,jgueb,Damwon Gaming,35,24
25716,afufn,Sentinels,15,14
9010,alxn,Immortals,95,28
14076,pkbbu,MAD Lions,68,22
15236,rnhkyzj,Hanwha Life Esports,77,22
36766,lovwykfu,Damwon Gaming,48,33
30988,lazmpzev,Damwon Gaming,77,5
38288,vnhufep,Cloud9,35,22
11773,njhn,MAD Lions,69,35
868,stfox,Rogue,19,28
34380,dqsqm,Cloud9,68,15
11585,vbn,FlyQuest,5,3
30048,yyqvysm,Sentinels,18,19
4469,yzepsrzc,Rogue,18,25
8517,tcarj,Fnatic,78,36
49651,pvhzdux,Sentinels,48,16
29234,ivkzzgzj,G2 Esports,39,4
26342,lfvfehx,Immortals,22,13
652,frctx,Sentinels,23,17
37702,xwtqkw,Hanwha Life Esports,92,13
36072,svinv,T1,42,17
43528,eahiwacc,Rogue,22,27
11520,agg,100 Thieves,67,43
887,cowe,Hanwha Life Esports,75,14
16563,eochei,Sentinels,40,43
13454,sjvl,Immortals,43,19
11738,lds,Gen.G,97,20
37610,ofbxyl,Immortals,94,29
3364,kwmae,Cloud9,39,18
2322,odxegzkm,Rogue,79,1
16294,awtuqa,Gen.G,59,43
17756,jfh,MAD Lions,84,14
34089,gdmb,Immortals,100,26
36319,dzdhm,G2 Esports,67,29
16141,hwh,FlyQuest,15,30
18121,kstnd,Cloud9,85,26
4501,jhftqet,Damwon Gaming,61,3
40171,osj,Sentinels,5,35
49245,caystpjb,Rogue,98,33
3131,lrf,Rogue,36,23
38860,tdrue,MAD Lions,44,34
3334,gqjgjfn,Cloud9,66,18
17076,tvxemmm,Rogue,97,43
3784,vdirmqlz,G2 Esports,83,43
39702,wivzers,MAD Lions,28,39
25934,kleczv,G2 Esports,5,15
45863,vgiubw,MAD Lions,9,24
31748,onr,T1,12,30
45603,lyjzvppz,FlyQuest,53,7
22921,kbdhku,Rogue,80,23
39810,pookdmkv,Sentinels,55,41
14847,vqerb,T1,80,4
23079,jaeigcy,FlyQuest,8,42
22221,rcciuk,Damwon Gaming,10,23
13324,noj,Hanwha Life Esports,97,37
8578,wbvdczpf,G2 Esports,57,34
41652,qqzlkzst,Rogue,83,12
47928,bjeot,G2 Esports,24,1
14652,bpql,Rogue,62,22
30441,zxftyqbu,100 Thieves,78,23
27004,bmjfbenj,Fnatic,35,30
1663,mrkqs,Rogue,86,5
17359,pdut,Rogue,82,4
40480,rpy,Damwon Gaming,51,25
33290,clpru,MAD Lions,51,27
15152,esg,G2 Esports,91,40
2093,qbo,Sentinels,22,41
3406,rljqiesz,Sentinels,30,35
33556,rcgnv,Gen.G,50,4
25668,plmuglaq,MAD Lions,94,19
33654,eqoibp,Rogue,62,19
14605,xqrogmv,Gen.G,37,43
13920,pojl,FlyQuest,89,39
35983,hes,Fnatic,68,40
31255,kyrdbf,G2 Esports,96,16
44817,cbdazt,Hanwha Life Esports,89,29
3964,izigvsb,Sentinels,22,1
1608,cgfnrf,MAD Lions,99,19
36411,muj,Rogue,38,31
26136,jkks,Fnatic,55,21
26031,ibvgq,FlyQuest,42,2
45881,poxczle,Fnatic,44,35
8312,kemf,Rogue,28,26
31,zdpmagri,Damwon Gaming,11,40
40596,lhidt,Cloud9,76,21
49672,ekqquah,G2 Esports,54,41
37858,cwixr,Sentinels,61,4
16700,jkmltfdj,FlyQuest,63,5
45065,icg,T1,20,24
14694,yhvegwq,T1,86,11
34509,fdr,Damwon Gaming,48,10
37169,mpa,Gen.G,90,1
7695,giuf,100 Thieves,32,28
30181,wkcajq,Hanwha Life Esports,74,34
23849,vsr,FlyQuest,55,15
1147,rjga,Hanwha Life Esports,6,24
11863,jusb,T1,78,45
16043,hrt,MAD Lions,29,6
10621,emxgqagn,Fnatic,76,15
430,rxmk,FlyQuest,71,13
26220,ttpkaz,G2 Esports,8,12
42757,ciodzlhr,Damwon Gaming,91,23
42206,nthdvo,100 Thieves,65,39
43291,etclsupu,Rogue,67,28
49384,gnqhucno,100 Thieves,94,3
21610,axbli,T1,76,27
8331,wgl,MAD Lions,2,38
46545,uiguobld,Gen.G,64,14
10622,bqdb,MAD Lions,44,1
22117,xtdbav,100 Thieves,96,5
27684,torqkba,Gen.G,66,31
9057,oqmrp,Cloud9,33,40
45040,rmkz,Rogue,16,6
13503,ocul,MAD Lions,96,9
20437,tndcl,G2 Esports,66,12
18328,rmd,Hanwha Life Esports,43,8
24821,fzwybxnc,Cloud9,38,29
27841,evdjkod,G2 Esports,88,15
3809,vbamhifc,T1,41,28
44977,jpeinos,Sentinels,40,39
4010,vssq,Immortals,28,30
23243,eusthgfs,100 Thieves,99,7
33011,hyonjbrm,Fnatic,67,10
16272,ivqoolm,Sentinels,46,35
19243,yuvndz,T1,83,25
20742,qfvkhmz,Gen.G,48,31
6409,gzqgki,100 Thieves,17,14
45312,liadda,Damwon Gaming,34,5
18432,hhlf,Sentinels,92,14
8802,baofyyw,Sentinels,28,38
47621,phhrovv,T1,1,11
37620,uafdcdq,Sentinels,1,28
46938,fjf,Hanwha Life Esports,25,27
45751,lsnzir,FlyQuest,46,11
33263,uciknglq,G2 Esports,64,27
29963,kgwb,100 Thieves,57,1
27034,oqbua,Gen.G,91,35
573,ekodz,Fnatic,73,24
47570,zdmujjpv,Fnatic,6,12
38153,grqore,Rogue,18,13
33142,kmmxoy,Sentinels,48,22
5442,oiyepcg,Hanwha Life Esports,2,15
49027,oyyvx,Fnatic,2,18
13525,uvhoeo,Fnatic,23,42
42921,nguy,Immortals,11,35
14782,gtui,Rogue,68,39
45229,kjusjt,100 Thieves,90,4
9402,xffpzdu,Sentinels,75,11
15436,ckn,Sentinels,7,34
14372,qaqicbq,G2 Esports,96,41
46193,yde,Hanwha Life Esports,49,36
12525,xlfqpbq,Hanwha Life Esports,11,20
22333,wvyyitm,MAD Lions,58,5
15726,cdo,Fnatic,69,5
29800,siokza,Damwon Gaming,19,8
25212,tmfz,Rogue,45,29
33528,jujqu,G2 Esports,30,2
49514,gszutf,Gen.G,22,23
25929,chmk,FlyQuest,7,24
28392,heiew,Hanwha Life Esports,27,25
1586,qehxit,Cloud9,61,5
40715,gyfkotrm,100 Thieves,45,9
16098,cssivvt,Fnatic,83,45
22624,cvgx,Rogue,18,29
47485,lyrluf,Hanwha Life Esports,21,12
32395,fnkkt,Gen.G,57,36
36030,ifswxw,T1,93,19
16851,guzkvjmp,Hanwha Life Esports,91,34
8001,anddcy,FlyQuest,22,32
30435,olgkosyr,100 Thieves,10,29
28686,pbeqtnig,FlyQuest,40,5
11041,ppagz,Sentinels,75,14
748,qsp,Cloud9,83,23
24030,jyhrdxc,Damwon Gaming,42,28
16587,lkfiyf,Gen.G,19,8
35947,nfwga,FlyQuest,59,4
39927,tovbsyb,T1,58,12
113,jwqsgu,Rogue,15,42
32002,gwgygvhs,Rogue,37,40
42256,qwzvvb,Hanwha Life Esports,95,16
44163,iog,Immortals,55,39
28327,zznnrzy,Hanwha Life Esports,9,38
13812,lmtkihk,Fnatic,98,14
32567,oicgnwf,Sentinels,96,9
21230,aufk,T1,50,26
45297,bffsfr,100 Thieves,59,29
3098,cbus,100 Thieves,41,16
45693,qhdcuzq,Gen.G,1,44
12979,qrfjxb,Hanwha Life Esports,94,2
6933,mlgqgyr,FlyQuest,27,25
14907,lnytvqj,Damwon Gaming,91,13
11987,ylua,MAD Lions,48,5
18707,lucjk,MAD Lions,39,38
31089,mdi,Cloud9,74,1
20305,wtpeini,Fnatic,30,14
20295,aof,G2 Esports,17,14
